Time_hr,Choke_pct,OilRate_bbl_hr,WHP_psi,FLP_psi,BHP_psi
604,24.47,72.38,256.75,184.44,3095.23
605,24.47,72.68,257.31,184.28,3096.79
606,24.47,71.74,258.19,184.91,3096.3
607,24.47,71.22,257.24,185.46,3099.04
608,24.47,70.95,257.92,183.75,3097.32
609,24.47,71.07,257.03,183.47,3095.95
610,24.47,71.31,257.12,182.23,3092.09
611,24.47,71.03,257.84,180.96,3092.63
612,24.47,70.88,259.27,181.96,3094.77
613,24.47,71.1,256.75,183.58,3095.93
614,24.47,71.44,261.04,182.43,3099.77
615,24.47,71.29,260.41,183.26,3098.15
616,24.47,71.03,260.01,182.66,3099.37
617,24.47,70.93,258.27,183.1,3101.24
618,24.47,70.8,258.54,183.18,3101.55
619,24.47,71.32,260.22,183.68,3101.58
620,24.47,71.39,260.84,183.6,3101.76
621,24.47,71.3,259.92,184.19,3100.9
622,24.47,71.27,259.55,185.79,3101.77
623,24.47,71.74,258.62,184.93,3102.31
624,29.47,75.22,258.55,183.67,3094.02
625,34.47,79.55,255.28,183.16,3081.45
626,39.47,86.88,251.85,181.36,3064.98
627,44.47,94.87,245.3,178.8,3046.19
628,49.47,104.18,243.13,176.63,3033.04
629,54.47,112.77,241.23,174.58,3014.02
630,59.47,122.98,235.7,170.84,2993.66
631,64.47,132.44,230.52,168.96,2973.81
632,66.33,140.67,226.89,164.88,2958.62
633,61.33,142.16,226.19,163.28,2957.73
634,56.33,141.46,227.23,165.17,2957.74
635,51.33,137.63,229.4,166.59,2968.28
636,46.33,131.9,232.36,166.95,2977.49
637,41.33,124.31,235.58,168.52,2996.99
638,36.33,116.67,239.7,171.48,3011.68
639,31.33,106.93,243.41,174.6,3026.21
640,26.33,97.61,247.12,175.96,3043.45
641,21.33,87.56,253.11,179.77,3060.86
642,20.33,80.34,254.14,183.05,3076.04
643,20.33,75.0,257.73,183.44,3084.82
644,20.33,71.02,259.96,183.54,3088.09
645,20.33,68.3,261.04,185.78,3095.12
646,20.33,66.41,262.39,184.89,3100.19
647,20.33,65.39,262.63,185.35,3104.58
648,20.33,63.34,261.7,186.45,3105.63
649,20.33,63.18,262.14,186.58,3108.66
650,20.33,62.55,261.8,187.44,3110.76
651,20.33,62.3,262.0,188.12,3107.81
652,20.33,63.0,261.57,188.36,3112.25
653,20.33,62.22,260.9,187.96,3111.39
654,20.33,63.23,260.29,187.47,3112.76
655,20.33,62.47,260.31,187.82,3112.65
656,20.33,62.49,260.2,186.61,3113.88
657,20.33,63.43,260.67,187.14,3115.48
658,25.33,65.72,261.33,186.6,3112.19
659,30.33,70.75,260.56,185.78,3101.42
660,35.33,77.9,256.6,184.65,3086.76
661,40.33,84.96,251.62,181.85,3070.53
662,45.33,94.0,249.11,177.57,3052.54
663,50.33,102.6,245.55,175.16,3034.2
664,55.33,112.25,242.22,173.49,3015.39
665,60.33,122.52,237.85,170.02,2996.47
666,62.41,131.91,234.71,167.19,2979.61
667,62.41,137.01,232.02,166.16,2963.35
668,62.41,140.64,229.28,164.84,2953.29
669,62.41,143.96,227.9,164.0,2947.15
670,62.41,146.62,228.33,163.18,2943.14
671,62.41,148.2,226.62,162.88,2943.04
672,62.41,148.1,227.1,162.84,2940.67
673,62.41,148.95,226.08,161.37,2942.82
674,62.41,149.6,225.85,162.49,2939.29
675,62.41,150.28,224.98,163.18,2934.61
676,62.41,150.46,224.03,163.34,2936.53
677,62.41,150.29,223.26,163.02,2935.14
678,62.41,150.94,223.06,160.55,2935.21
679,62.41,150.46,221.66,160.16,2936.23
680,62.41,151.31,222.62,160.39,2937.63
681,66.28,153.44,221.25,159.42,2929.33
682,66.28,154.97,221.14,159.59,2926.19
683,66.28,155.76,221.51,158.73,2926.38
684,66.28,156.28,220.41,158.01,2923.95
685,66.28,157.64,220.91,159.46,2924.3
686,66.28,157.55,220.41,159.07,2926.17
687,61.28,154.29,222.64,161.03,2934.77
688,56.28,149.25,225.36,164.42,2942.19
689,51.28,142.01,226.03,166.43,2951.16
690,46.28,134.38,230.16,168.32,2968.36
691,41.51,126.33,235.19,169.59,2984.2
692,41.51,120.19,238.25,171.96,2997.54
693,41.51,116.88,238.39,174.24,3009.02
694,46.51,117.48,240.1,172.27,3006.67
695,51.51,120.32,238.88,170.48,3001.28
696,56.51,126.51,236.66,169.39,2987.72
697,61.51,132.88,234.3,168.12,2973.83
698,66.51,140.71,228.03,164.86,2961.7
699,71.51,148.91,224.5,163.34,2940.58
700,71.79,155.55,222.71,161.42,2933.69
701,71.79,159.28,221.57,159.94,2924.68
702,71.79,162.94,218.98,159.22,2913.11
703,71.79,165.58,218.21,159.04,2910.84
704,71.79,167.32,217.51,157.7,2905.71
705,71.79,168.94,218.31,157.28,2903.64
706,71.79,169.03,218.61,157.71,2905.98
707,71.79,169.11,217.27,157.66,2905.03
708,71.79,169.49,215.83,158.14,2904.51
709,71.79,169.41,217.05,158.72,2902.98
710,71.79,169.85,217.11,157.49,2901.69
711,71.79,169.05,217.47,156.07,2903.74
712,71.79,169.39,216.64,155.83,2901.59
713,71.79,170.51,213.78,157.18,2901.34
714,66.79,166.83,214.53,159.34,2904.9
715,61.79,161.13,218.63,160.69,2913.7
716,56.79,154.67,220.68,163.14,2930.16
717,51.79,147.16,224.86,166.29,2945.86
718,46.79,137.9,229.22,169.65,2961.12
719,41.79,128.67,233.59,171.19,2978.17
720,38.66,120.99,239.39,173.03,2994.2
721,38.66,114.27,241.39,175.05,3008.18
722,38.66,110.34,241.95,174.7,3018.69
723,38.66,108.05,241.38,176.6,3025.52
724,38.66,106.69,241.19,175.57,3028.85
725,38.66,105.29,244.19,176.51,3031.0
726,38.66,103.55,245.72,175.82,3036.25
727,38.66,102.69,247.16,176.66,3036.39
728,38.66,101.98,246.23,177.05,3036.92
729,38.66,101.45,245.76,177.04,3032.87
730,38.66,101.6,244.61,176.04,3030.93
731,38.66,100.58,243.44,175.71,3036.85
732,38.66,100.49,244.15,176.36,3037.34
733,43.66,103.81,241.92,176.75,3034.74
734,48.66,108.48,239.18,174.74,3021.08
735,53.66,116.0,236.21,174.39,3009.53
736,58.66,124.26,234.54,172.4,2991.63
737,63.66,132.68,231.07,169.91,2974.21
738,63.78,138.27,227.72,167.4,2961.44
739,63.78,143.95,224.8,166.1,2955.63
740,63.78,148.08,223.74,165.19,2949.72
741,63.78,149.93,223.3,164.5,2939.38
742,63.78,151.47,223.21,163.49,2941.3
743,63.78,151.87,222.63,164.56,2936.89
744,63.78,152.22,222.47,164.38,2935.88
745,63.78,152.08,221.98,163.1,2934.6
746,63.78,152.85,222.58,161.27,2935.99
747,63.78,153.3,223.97,161.77,2937.04
748,63.78,153.72,224.91,162.17,2935.37
749,63.78,154.92,225.11,162.5,2931.85
750,63.78,153.98,224.65,162.39,2930.71
751,63.78,154.04,225.62,162.75,2928.86
752,63.78,153.95,223.91,162.13,2929.01
753,68.78,156.85,220.91,161.01,2922.53
754,73.23,160.47,220.92,160.4,2912.75
755,73.23,164.47,217.7,160.45,2910.44
756,73.23,167.35,217.64,159.28,2902.36
757,73.23,169.07,216.71,157.95,2898.94
758,73.23,170.44,215.84,157.42,2894.87
759,73.23,171.09,214.03,157.8,2889.92
760,73.23,172.48,215.44,157.03,2885.47
761,73.23,172.69,214.97,155.93,2886.52
762,73.23,173.78,215.37,155.23,2885.1
763,73.23,173.62,214.77,155.88,2886.22
764,73.23,173.93,216.5,156.58,2887.99
765,73.23,173.79,215.42,157.37,2888.06
766,73.23,173.82,215.07,156.58,2886.63
767,73.23,173.97,214.72,156.82,2887.3
768,73.23,174.53,213.65,157.96,2885.34
769,68.23,171.37,215.61,157.66,2894.61
770,63.23,166.44,215.64,159.38,2901.57
771,58.23,158.71,220.85,160.62,2915.38
772,53.23,150.53,226.29,161.39,2931.59
773,48.23,142.51,231.24,164.21,2948.86
774,43.23,134.04,235.79,167.7,2968.1
775,38.23,123.89,238.57,170.78,2992.4
776,33.23,114.1,240.95,174.66,3013.43
777,28.23,104.0,246.51,176.29,3033.76
778,27.18,95.66,247.65,178.79,3054.41
779,27.18,89.16,249.99,180.77,3064.09
780,27.18,85.48,250.35,181.84,3069.11
781,27.18,81.86,253.1,183.16,3074.24
782,27.18,80.54,254.91,183.5,3079.53
783,27.18,79.35,256.41,183.82,3081.82
784,27.18,78.03,256.44,183.11,3081.76
785,27.18,77.33,255.1,184.99,3085.65
786,27.18,78.21,254.01,184.66,3083.13
787,27.18,77.52,253.55,185.36,3083.16
788,27.18,77.92,254.75,186.7,3081.01
789,27.18,78.29,256.14,185.02,3084.48
790,27.18,78.1,255.73,183.96,3083.46
791,32.18,81.96,254.32,183.61,3076.3
792,37.18,86.4,253.07,180.76,3065.74
793,42.18,93.07,249.87,178.79,3053.67
794,47.18,101.22,246.91,175.88,3037.56
795,52.18,110.32,243.64,172.62,3021.25
796,57.18,118.26,239.16,172.06,3000.94
797,62.18,127.53,235.39,168.02,2981.05
798,65.65,136.93,230.41,165.61,2965.51
799,65.65,143.42,227.83,163.84,2953.88
800,65.65,147.69,226.21,162.47,2944.64
801,65.65,150.24,224.59,161.27,2936.3
802,65.65,152.66,223.7,161.7,2931.83
803,65.65,154.42,223.42,161.73,2927.92
804,65.65,155.53,223.03,161.4,2922.65
805,65.65,156.31,224.61,160.87,2921.69
806,65.65,156.96,223.81,161.75,2919.95
807,65.65,157.6,223.54,161.29,2921.93
808,65.65,158.19,223.62,160.18,2924.27
809,65.65,158.06,222.88,160.36,2923.98
810,66.26,158.98,222.05,159.43,2922.51
811,66.26,159.12,222.77,160.16,2920.57
812,66.26,160.37,222.32,161.21,2920.61
813,66.26,160.27,222.57,161.89,2923.06
814,66.26,160.36,221.59,160.94,2923.32
815,66.26,160.46,221.0,161.58,2925.74
816,66.26,159.61,219.98,161.07,2925.15
817,66.26,159.21,221.45,161.16,2924.2
818,66.26,158.47,219.81,161.11,2919.19
819,66.26,159.18,219.82,163.45,2924.56
820,66.26,159.08,219.88,163.28,2927.12
821,66.26,158.28,218.24,161.87,2926.66
822,66.26,158.78,219.95,160.43,2920.55
823,66.26,159.32,219.24,158.76,2921.19
824,66.26,159.66,219.46,158.84,2921.03
825,66.26,159.32,218.38,158.69,2922.28
826,66.26,159.43,219.15,158.36,2921.75
827,61.26,155.1,221.04,160.97,2925.09
828,56.26,149.72,223.87,163.55,2935.78
829,51.36,142.82,224.87,165.32,2954.41
830,51.36,138.47,227.52,166.74,2963.35
831,51.36,134.88,230.22,167.65,2969.66
832,51.36,132.29,232.59,168.64,2972.94
833,51.36,131.46,232.45,168.18,2974.82
834,51.36,129.5,233.32,167.01,2975.2
835,51.36,127.97,233.37,167.54,2977.27
836,51.36,127.42,232.32,168.41,2978.27
837,51.36,127.71,231.87,168.78,2982.67
838,51.36,128.05,232.03,169.11,2982.67
839,51.36,128.0,232.22,169.0,2983.58
840,51.36,127.46,231.67,167.94,2980.58
841,51.36,126.97,232.46,167.6,2982.72
842,46.36,124.11,232.24,169.5,2991.11
843,41.36,118.44,235.82,170.52,3001.85
844,36.36,111.18,237.46,172.51,3015.23
845,31.36,103.39,240.57,174.79,3031.68
846,26.36,94.96,245.46,177.07,3051.3
847,21.53,85.44,250.5,181.02,3069.75
848,21.53,79.27,253.01,183.67,3078.86
849,21.89,74.79,254.8,185.62,3088.38
850,21.89,71.66,256.14,185.5,3092.87
851,21.89,70.44,256.02,187.2,3099.09
852,21.89,69.64,256.84,186.98,3098.92
853,21.89,68.27,258.37,187.98,3099.45
854,21.89,67.4,258.8,186.53,3103.23
855,21.89,66.6,259.06,186.27,3103.1
856,21.89,66.41,259.21,186.15,3103.14
857,21.89,66.43,261.19,186.48,3106.61
858,21.89,65.6,261.08,185.72,3104.1
859,21.89,65.34,262.04,186.82,3105.78
860,21.89,64.76,261.32,187.08,3106.82
861,21.89,64.2,260.13,186.96,3108.27
862,21.89,63.63,260.02,187.05,3109.91
863,21.89,64.67,260.69,186.36,3105.55
864,21.89,64.86,261.57,187.62,3107.73
865,21.89,65.41,261.57,186.95,3107.57
866,21.89,66.41,260.25,188.22,3107.08
867,21.89,66.94,258.86,188.28,3105.91
868,21.89,65.94,259.51,188.67,3104.87
869,26.89,68.34,258.31,187.16,3100.63
870,31.89,74.4,256.15,186.75,3090.71
871,36.89,81.15,251.73,183.88,3076.35
872,38.86,87.77,250.18,180.78,3064.82
873,38.86,92.25,250.16,180.26,3057.93
874,38.86,95.09,249.01,180.19,3048.92
875,38.86,96.87,247.04,179.44,3047.74
876,38.86,97.99,244.05,178.28,3046.28
877,38.86,99.35,244.77,177.58,3040.87
878,38.86,100.28,244.01,179.06,3040.79
879,38.86,100.39,243.7,178.27,3039.11
880,38.86,101.31,244.29,177.21,3042.19
881,38.86,101.43,245.28,176.56,3041.29
882,38.86,101.64,243.31,178.21,3042.52
883,38.86,101.43,242.72,178.03,3040.97
884,38.86,101.66,243.61,178.03,3042.61
885,38.86,101.93,242.98,178.72,3044.14
886,43.86,106.56,241.12,177.4,3031.47
887,48.86,111.65,239.04,176.92,3018.92
888,53.86,117.24,236.32,172.57,3006.88
889,58.86,124.12,233.56,168.54,2990.01
890,63.86,133.94,230.61,165.79,2972.48
891,68.86,143.15,227.31,162.57,2955.15
892,73.86,151.38,222.54,160.11,2936.81
893,74.45,158.89,218.27,157.89,2922.35
894,74.45,164.09,216.11,156.74,2913.23
895,74.45,167.51,215.08,158.05,2902.6
896,74.45,169.24,215.24,156.69,2897.37
897,69.45,167.83,215.66,158.46,2902.25
898,64.45,164.52,216.14,158.4,2904.69
899,59.45,158.21,220.2,160.59,2917.93
900,54.45,151.04,222.75,162.78,2935.47
901,49.45,142.08,226.87,165.79,2951.68
902,44.62,133.92,233.58,167.94,2970.74
903,44.62,127.49,235.64,169.89,2983.68
904,44.62,122.84,237.1,172.06,2993.25
905,44.62,120.58,237.69,173.01,2999.61
906,44.62,118.05,238.65,172.28,3002.24
907,44.62,116.84,239.31,171.61,3007.45
908,44.62,116.19,238.76,170.87,3008.7
909,44.62,115.22,239.2,171.28,3005.85
910,44.62,114.57,239.08,172.37,3006.47
911,44.62,115.15,237.4,173.68,3007.86
912,44.62,115.15,238.21,174.45,3008.5
913,44.62,114.17,240.12,174.0,3010.17
914,44.62,114.65,239.0,174.24,3009.71
915,44.62,114.3,239.33,172.74,3009.02
916,44.62,114.8,240.37,172.83,3010.57
917,44.62,114.32,241.57,172.79,3011.64
918,44.62,114.71,240.27,174.17,3008.86
919,44.62,115.23,239.77,173.69,3006.2
920,39.62,111.39,240.1,173.97,3014.14
921,34.62,106.27,242.93,175.79,3024.08
922,33.73,101.19,246.74,176.39,3037.67
923,33.73,97.96,247.62,178.26,3046.42
924,33.73,95.77,247.84,178.67,3050.67
925,33.73,94.73,248.38,179.49,3056.25
926,37.39,96.06,248.09,177.7,3047.01
927,37.39,96.99,247.47,177.25,3046.29
928,37.39,97.41,248.26,177.41,3043.8
929,37.39,98.24,247.47,177.88,3042.6
930,37.39,97.99,247.22,177.8,3043.68
931,37.39,98.01,245.12,177.38,3045.06
932,37.39,98.01,245.25,178.23,3043.01
933,37.39,97.39,245.42,177.64,3041.07
934,37.39,97.64,246.19,177.61,3042.26
935,42.39,101.96,244.55,176.92,3035.16
936,47.39,106.8,241.8,174.93,3025.62
937,52.39,114.94,238.4,172.69,3011.8
938,57.39,122.81,235.65,171.58,2991.11
939,62.39,130.07,231.62,169.76,2972.04
940,67.39,138.0,228.51,166.89,2953.34
941,72.39,147.71,223.44,163.89,2934.88
942,75.78,157.39,217.09,160.39,2916.68
943,75.78,163.78,214.97,159.27,2902.47
944,75.78,168.41,214.57,159.34,2895.28
945,75.78,171.8,211.94,155.98,2892.9
946,75.78,174.0,213.07,154.45,2890.59
947,75.78,176.47,213.11,154.69,2887.94
948,75.78,176.49,214.07,154.16,2887.08
949,75.78,176.5,212.21,155.42,2884.78
950,75.78,178.02,212.01,153.68,2885.64
951,75.78,178.06,212.64,153.95,2881.38
952,75.78,178.47,214.58,154.52,2881.37
953,75.78,179.21,213.96,154.69,2879.29
954,75.78,179.31,214.35,153.97,2882.87
955,75.78,179.21,212.69,154.94,2881.95
956,75.78,179.57,212.13,154.77,2882.86
957,75.78,179.59,210.04,153.8,2884.38
958,75.78,179.39,210.04,152.93,2881.42
959,75.78,178.3,210.47,152.93,2879.58
960,70.78,175.37,212.58,155.99,2883.49
961,65.78,170.78,216.02,156.73,2895.97
962,60.78,163.61,218.99,159.98,2911.8
963,58.0,157.32,221.2,160.35,2924.76
964,58.0,153.27,221.65,160.96,2934.5
965,58.0,149.34,222.7,161.89,2938.33
966,58.0,146.59,224.93,161.84,2940.55
967,58.0,144.84,226.52,162.69,2944.37
968,58.0,143.96,225.16,163.84,2948.74
969,58.0,143.11,226.96,163.34,2953.29
970,58.0,142.79,226.87,163.88,2954.0
971,58.0,143.11,226.07,163.67,2956.79
972,58.0,142.42,227.49,165.49,2955.86
973,58.0,142.58,226.43,166.0,2956.42
974,58.0,142.58,226.19,164.43,2957.41
975,58.0,141.32,226.36,165.42,2957.49
976,58.0,142.44,227.81,164.83,2957.21
977,58.0,142.23,226.23,164.19,2955.84
978,58.0,141.08,226.74,164.29,2952.66
979,58.0,141.5,227.78,164.74,2953.13
980,58.0,141.89,228.46,165.13,2952.45
981,58.0,142.0,229.46,164.67,2957.83
982,58.0,141.68,228.99,164.29,2957.84
983,58.0,140.85,228.09,163.69,2957.67
984,58.0,141.63,228.65,162.24,2961.37
985,58.0,141.83,227.61,163.26,2960.23
986,63.0,144.64,226.52,162.45,2951.96
987,68.0,149.75,222.77,161.59,2941.86
988,68.22,154.06,222.34,161.09,2932.28
989,68.22,157.24,219.86,159.77,2924.71
990,68.22,159.59,220.43,159.95,2923.48
991,68.22,160.25,220.23,159.58,2922.17
992,68.22,161.1,219.35,159.86,2921.32
993,68.22,161.41,219.07,158.78,2913.97
994,68.22,162.07,219.54,159.07,2909.92
995,73.22,165.4,215.69,159.27,2902.51
996,73.55,168.75,216.07,157.53,2896.82
997,73.55,170.64,214.54,157.11,2894.13
998,73.55,170.89,212.09,156.92,2892.09
999,73.55,171.69,213.3,157.54,2891.24
1000,73.55,172.35,213.95,155.95,2891.64
1001,73.55,173.26,214.59,154.38,2889.95
1002,73.55,173.18,214.45,155.21,2893.28
1003,73.55,173.32,213.76,156.33,2893.21
1004,73.55,174.3,214.06,155.26,2889.9
1005,73.55,173.57,214.64,156.4,2893.95
1006,73.55,174.26,215.55,155.77,2890.78
1007,73.55,174.75,215.45,155.89,2891.64
1008,73.55,174.82,216.24,156.92,2892.56
1009,73.55,175.14,216.02,156.23,2893.63
1010,73.55,174.24,216.41,155.17,2893.43
1011,73.55,173.88,216.18,155.35,2889.54
1012,73.55,174.27,214.89,156.21,2890.0
1013,68.55,171.37,214.96,156.54,2895.71
1014,68.45,169.51,217.67,156.61,2902.91
1015,68.45,166.69,216.69,156.54,2903.09
1016,68.45,165.02,217.62,157.09,2906.68
1017,68.45,164.98,218.12,158.17,2908.29
1018,68.45,164.01,219.26,157.92,2907.69
1019,68.45,163.84,218.09,157.89,2909.83
1020,68.45,163.98,217.28,157.81,2912.79
1021,68.45,164.16,219.69,159.09,2915.0
1022,68.45,163.34,220.07,159.0,2913.15
1023,68.45,163.54,220.51,159.38,2911.21
1024,68.45,163.97,219.24,159.42,2911.0
1025,68.45,163.79,219.75,158.44,2915.35
1026,68.45,162.87,218.75,158.89,2915.67
1027,68.45,163.08,218.59,159.23,2914.26
1028,68.45,163.97,219.37,159.84,2911.81
1029,68.45,163.86,218.78,158.76,2912.74
1030,68.45,163.56,219.32,157.96,2916.12
1031,68.45,163.16,219.26,158.88,2913.9
1032,68.45,163.76,217.77,160.06,2913.51
1033,68.45,163.46,217.66,160.37,2912.05
1034,68.45,163.17,217.66,159.0,2915.83
1035,68.45,163.05,218.71,159.14,2912.87
1036,68.45,163.26,219.4,158.93,2915.15
1037,68.45,163.91,220.02,158.56,2912.21
1038,68.45,163.55,219.73,159.11,2907.96
1039,68.45,163.6,219.49,158.83,2911.91
1040,63.45,160.7,221.82,159.59,2920.27
1041,58.45,156.13,224.81,160.32,2930.04
1042,53.45,148.79,227.42,163.15,2942.01
1043,48.45,140.71,228.1,166.64,2957.34
1044,43.45,131.9,231.63,169.74,2969.72
1045,39.08,122.94,235.48,171.42,2993.01
1046,39.08,116.23,239.06,173.25,3008.39
1047,34.08,108.5,241.41,176.02,3023.78
1048,33.68,102.39,243.35,177.46,3035.89
1049,33.68,98.55,242.34,178.58,3040.25
1050,33.68,95.19,241.71,179.59,3046.0
1051,33.68,93.74,245.5,180.16,3053.0
1052,33.68,92.14,246.72,178.76,3054.21
1053,33.68,91.59,248.24,179.11,3056.76
1054,33.68,91.68,250.83,179.06,3055.42
1055,33.68,91.51,249.69,180.47,3055.8
1056,33.68,90.99,249.22,180.84,3056.31
1057,33.68,90.59,251.02,179.84,3057.06
1058,33.68,90.96,248.99,180.21,3055.4
1059,33.68,91.3,248.24,180.64,3058.56
1060,33.68,91.55,248.93,180.2,3057.41
1061,33.68,92.04,248.46,179.25,3059.08
1062,38.68,94.4,246.53,177.36,3051.66
1063,43.68,99.55,245.02,177.05,3042.18
1064,48.68,106.26,242.17,175.58,3030.74
1065,53.68,114.26,238.56,172.45,3011.0
1066,58.68,123.28,235.73,170.62,2993.51
1067,63.68,133.12,231.33,168.73,2975.15
1068,68.68,142.14,227.98,166.08,2956.78
1069,69.08,149.06,224.9,165.73,2945.08
1070,69.08,154.23,222.89,164.38,2935.55
1071,69.08,157.49,221.07,162.57,2921.5
1072,69.08,159.87,219.61,162.64,2918.05
1073,69.08,160.84,219.02,160.58,2916.54
1074,69.08,162.25,219.62,159.34,2914.6
1075,69.08,162.41,219.78,159.52,2914.17
1076,69.08,163.21,219.61,160.51,2912.31
1077,69.08,163.84,217.99,159.23,2911.77
1078,69.08,164.76,217.69,158.84,2910.38
1079,69.08,164.59,218.02,157.55,2912.79
1080,69.08,164.4,218.69,156.84,2913.25
1081,69.08,164.94,218.81,156.56,2912.73
1082,69.08,164.38,218.26,157.98,2913.46
1083,69.08,164.6,217.16,158.67,2912.42
1084,69.08,163.58,218.14,158.61,2914.06
1085,69.08,163.48,214.87,158.82,2913.38
1086,69.08,163.11,214.78,160.94,2911.71
1087,69.08,164.06,215.04,158.55,2910.82
1088,64.08,161.08,216.83,159.36,2917.36
1089,59.08,155.9,218.56,161.31,2923.81
1090,54.08,148.18,223.13,163.59,2938.41
1091,49.08,139.95,226.23,165.47,2951.85
1092,44.08,131.37,231.11,169.03,2969.92
1093,39.08,122.95,233.31,171.82,2988.09
1094,34.08,113.69,237.87,175.19,3006.97
1095,29.08,104.22,242.38,177.27,3027.87
1096,24.08,93.7,247.15,179.71,3049.65
1097,20.42,84.5,252.29,182.86,3066.93
1098,20.42,78.44,253.9,184.8,3082.36
1099,20.42,72.82,256.31,185.31,3090.41
1100,20.42,70.51,257.25,185.4,3097.71
1101,20.42,68.56,258.42,187.03,3103.74
1102,20.42,65.77,258.85,186.8,3107.85
1103,20.42,63.59,262.23,187.51,3110.07
1104,20.42,63.97,264.39,188.28,3113.22
1105,25.42,66.85,262.07,186.84,3105.58
1106,30.42,71.62,257.89,185.25,3092.21
1107,35.42,78.54,254.92,183.42,3078.88
1108,40.42,87.98,252.89,180.12,3064.75
1109,45.04,95.66,247.85,176.91,3049.44
1110,45.04,101.0,246.3,176.52,3040.6
1111,45.04,104.65,244.72,175.96,3030.71
1112,45.04,107.25,244.75,175.25,3026.01
1113,45.04,109.04,241.95,174.11,3021.21
1114,45.04,110.17,241.19,172.42,3015.85
1115,40.04,108.69,242.63,173.17,3018.6
1116,35.04,103.64,244.0,175.43,3030.72
1117,30.04,97.23,245.54,177.61,3042.0
1118,27.19,90.93,249.86,180.09,3055.46
1119,27.19,86.15,251.77,182.02,3063.81
1120,27.19,84.11,254.19,183.85,3071.01
1121,27.19,82.3,256.01,184.16,3074.44
1122,27.19,80.52,256.1,182.98,3077.56
1123,27.19,80.04,253.74,184.42,3082.28
1124,27.19,78.93,254.82,184.2,3085.79
1125,27.19,78.87,253.63,184.52,3085.38
1126,27.19,78.38,253.47,185.67,3087.59
1127,27.19,77.63,252.75,184.76,3087.92
1128,32.19,80.74,253.49,184.17,3082.92
1129,37.19,86.11,250.01,182.07,3073.3
1130,42.19,92.83,248.12,179.6,3056.09
1131,47.19,100.65,245.25,176.7,3039.33
1132,52.19,108.87,242.7,174.06,3024.67
1133,57.19,119.0,238.37,170.74,3001.04
1134,62.19,127.75,232.69,169.43,2982.6
1135,67.19,137.95,226.52,165.55,2964.93
1136,72.19,148.19,222.93,163.34,2947.76
1137,76.57,157.86,219.44,160.71,2931.73
1138,76.57,163.7,217.62,158.62,2916.86
1139,76.57,168.5,215.61,157.82,2911.55
1140,76.57,172.6,213.4,156.35,2900.69
1141,71.57,171.01,213.73,157.15,2897.75
1142,66.57,168.17,216.12,157.43,2904.26
1143,61.57,163.31,219.39,159.13,2914.92
1144,56.57,156.0,221.79,159.52,2933.25
1145,51.57,147.77,225.72,162.34,2946.82
1146,51.13,141.56,226.6,166.25,2955.88
1147,51.13,136.78,228.38,168.2,2964.73
1148,51.13,133.34,231.31,169.13,2971.96
1149,51.13,131.91,234.51,170.93,2974.58
1150,51.13,131.36,234.74,170.85,2974.4
1151,51.13,130.07,233.7,171.05,2979.8
1152,51.13,128.23,233.76,171.43,2981.07
1153,51.13,128.33,234.18,171.07,2981.78
1154,51.13,127.43,233.0,171.12,2982.87
1155,51.13,127.35,232.87,170.33,2985.68
1156,51.13,127.18,231.86,170.63,2985.15
1157,51.13,127.26,234.11,170.22,2985.76
1158,51.13,126.7,233.85,170.44,2982.5
1159,51.13,127.0,233.99,170.14,2985.4
1160,51.13,127.28,235.47,169.1,2985.63
1161,51.13,127.35,233.95,169.93,2990.17
1162,51.13,127.34,234.47,169.82,2987.27
1163,46.13,123.29,234.97,169.45,2996.38
1164,41.82,118.59,236.84,171.8,3002.53
1165,41.82,114.98,238.57,173.56,3010.08
1166,41.82,112.95,239.78,174.28,3014.77
1167,41.82,110.9,240.6,173.61,3017.81
1168,41.82,109.73,243.67,173.97,3016.97
1169,41.82,109.09,243.8,175.59,3018.01
1170,41.82,107.92,244.18,174.28,3019.04
1171,41.82,107.76,243.57,175.02,3019.27
1172,41.82,107.64,243.19,175.11,3021.0
1173,41.82,107.91,243.79,175.36,3022.91
1174,41.82,107.09,243.41,175.61,3024.81
1175,41.82,106.96,242.44,174.94,3025.75
